id,value
ant,
ant.simonrodriguezi,
ant.Corpoeducacion.Minvivienda,260873,2069
ant.Corpoeducacion.UNESCO_es,395605,28854
ant.Corpoeducacion.Colprensa,4651,19
ant.Corpoeducacion.ADR_Colombia,42451,2368
ant.Corpoeducacion.ffundaciones,96,0
ant.Corpoeducacion.UNIDOSHispanos,283,0
ant.Corpoeducacion.SosSemana,29152,154
ant.Corpoeducacion.TeachForAmerica,151070,29269
ant.Corpoeducacion.go_annalogg,179,9
ant.Corpoeducacion.TrekToTeach,2406,37
ant.Corpoeducacion.JJPritchard,858,18
ant.Corpoeducacion.tekonolosi,1890,1049
ant.Corpoeducacion.hussablake,988,5514
ant.Corpoeducacion.redpueblos,8099,901
ant.Corpoeducacion.UN_DSD,42723,33
ant.Corpoeducacion.USAID_Credit,3338,286
ant.Corpoeducacion.MollyKinder,6107,2109
ant.Corpoeducacion.catalinitaga,1033,4412
ant.Corpoeducacion.Colombia_People,75,3
ant.Corpoeducacion.Bogotagotagota,1088,40
ant.Corpoeducacion.periodistica,5906,5239
ant.Corpoeducacion.FollowBack2845,394,1
ant.Corpoeducacion.sandrabessudo,3486,514
ant.Corpoeducacion.InstitucionalTV,140785,6174
ant.Corpoeducacion.catalinacock,1579,179
ant.Corpoeducacion.Colombia_teAma,15,0
ant.Corpoeducacion.ProsperidadCol,212725,3149
ant.Corpoeducacion.DIDAC_UIA,546,21
ant.Corpoeducacion.Metrics_Digital,24486,260
ant.Corpoeducacion.Educaclic,733,2
ant.Corpoeducacion.gatesfoundation,1872184,3005
ant.Corpoeducacion.MovimientoE3,7637,0
ant.Corpoeducacion.FundacioBofill,22521,5466
ant.Corpoeducacion.patriharo,309,22
ant.Corpoeducacion.jackiegerstein,24510,11104
ant.Corpoeducacion.mnchurruca,594,1
ant.Corpoeducacion.LucyNietoC,284,11
ant.Corpoeducacion.UNICEF,7192593,6536
ant.Corpoeducacion.bbceducation,301748,0
ant.Corpoeducacion.cfieburgos,1516,3
ant.Corpoeducacion.DiegoAleAgudelo,882,628
ant.Corpoeducacion.DescontaminaCO,21085,4200
ant.Corpoeducacion.Ministerio_TIC,758703,5834
ant.Corpoeducacion.e_duco,3047,41
ant.Corpoeducacion.clic_ufro,375,0
ant.Corpoeducacion.edufrikis,957,35
ant.Corpoeducacion.AlcaldChapinero,17774,11187
ant.Corpoeducacion.RedesColombia,28557,5949
ant.Corpoeducacion.MarthaECamargo,15894,2625
ant.Corpoeducacion.ernestocortes28,22214,67
ant.Corpoeducacion.BogotaET,1046548,628
ant.Corpoeducacion.periodismosinaf,2191,126
ant.Corpoeducacion.MincomercioCo,225796,2138
ant.Corpoeducacion.SENAComunica,678842,15859
ant.Corpoeducacion.mincultura,544837,15052
ant.Corpoeducacion.lasillaenvivo,635877,226
ant.Corpoeducacion.maffegove,1550,26
ant.Corpoeducacion.Red_Carolina,111623,809
ant.Corpoeducacion.FundaSuperior,556,107
ant.Corpoeducacion.colombiaenfotos,152367,116
ant.Corpoeducacion.aeioTU,5957,524
ant.Corpoeducacion.Magisnet,17713,3180
ant.Corpoeducacion.ForosEspectador,12193,1091
ant.Corpoeducacion.fundacioncd,12267,117381
ant.Corpoeducacion.RevistaDinero,774603,226
ant.Corpoeducacion.asanchezram,1068,2237
ant.Corpoeducacion.EspacioOEI,60192,16957
ant.Corpoeducacion.Educacionbogota,159652,7822
ant.Corpoeducacion.camaracomerbog,77192,4376
ant.Corpoeducacion.mavior,220,183
ant.Corpoeducacion.EducacionFT_Co,26079,84
ant.Corpoeducacion.RSEalDia,2253,1243
ant.Corpoeducacion.RedCarolinaCol,5404,299
ant.Corpoeducacion.RedEAmerica,2795,811
ant.Corpoeducacion.FTelefonicaCo,22956,2461
ant.Corpoeducacion.VincularRS,1617,4
ant.Corpoeducacion.SeResponsable,23882,159
ant.Corpoeducacion.PrensaUN,248355,665
ant.Corpoeducacion.Fundacciones,1353,0
ant.Corpoeducacion.Gestrategica,3396,20
ant.Corpoeducacion.UniCorpas,5224,581
ant.Corpoeducacion.ucatolica,50819,406
ant.Corpoeducacion.unilibrebaq,3356,0
ant.Corpoeducacion.bajalealaluz,566,1
ant.Corpoeducacion.marthaceciliat,187,3469
ant.Corpoeducacion.funarte_,843,129
ant.Corpoeducacion.ULaGranColombia,10379,449
ant.Corpoeducacion.olmillos,5833,3916
ant.Corpoeducacion.udecaldas,44828,1062
ant.Corpoeducacion.upbcolombia,50924,8446
ant.Corpoeducacion.eduteka,51459,276
ant.Corpoeducacion.Colombia,295703,3680
ant.Corpoeducacion.fecode,47781,11
ant.Corpoeducacion.Educacion_FESC,3140,30
ant.Corpoeducacion.UniversiaCol,49718,468
ant.Corpoeducacion.unisalle,29301,2097
ant.Corpoeducacion.jordi_a,32685,4546
ant.Corpoeducacion.Gaviotajuridica,315,1933
ant.Corpoeducacion.Javeriana,6282,1
ant.Corpoeducacion.EAFIT,117500,3391
ant.Corpoeducacion.medellineduco,21508,1
ant.Corpoeducacion.educared_slibre,3334,190
ant.Corpoeducacion.CngresoEducaRed,2449,0
ant.Corpoeducacion.escuelatic,1287,1
ant.Corpoeducacion.gregoriotoribio,18224,264
ant.Corpoeducacion.anibaldelatorre,5452,344
ant.Corpoeducacion.bibliotecasalle,670,0
ant.Corpoeducacion.RedBibliotecas,36776,4131
ant.Corpoeducacion.museolasalle,1551,111
ant.Corpoeducacion.wikisaber_es,12328,146
ant.Corpoeducacion.ColombiaAprende,209777,1238
ant.Corpoeducacion.dreig,60870,4284
ant.Corpoeducacion.Kind_Spring,20496,240
ant.Corpoeducacion.ensenyamentcat,53801,62
ant.Corpoeducacion.SaldarriagaConc,5981,3445
ant.Corpoeducacion.MiTecnologia,2368,0
ant.Corpoeducacion.GIVETOCOLOMBIA,8593,2441
ant.Corpoeducacion.villaves56,8968,227
ant.Corpoeducacion.pilara,9340,2265
ant.Corpoeducacion.LinaMTellezM,1487,3214
ant.Corpoeducacion.Coincluyente,15353,1
ant.Corpoeducacion.idepbogotadc,14842,207
ant.Corpoeducacion.labuenaempresa,3805,3051
ant.Corpoeducacion.Javier_Alatorre,3760866,2
ant.Corpoeducacion.aulablog,26634,1343
ant.Corpoeducacion.eskola20,2261,28
ant.Corpoeducacion.colombiadigital,117839,5848
ant.Corpoeducacion.leeres,42908,3231
ant.Corpoeducacion.PremioFT,6116,53
ant.Corpoeducacion.hectorpal,1810,932
ant.Corpoeducacion.AverroesPortal,67979,85
ant.Corpoeducacion.ImFUNED,181,19
ant.Corpoeducacion.mieducacion,524,0
ant.Corpoeducacion.educaciononline,504,1
ant.Corpoeducacion.promoeducacion,175,0
ant.Corpoeducacion.porelderecho,68,0
ant.Corpoeducacion.DEVURL,204,0
ant.Corpoeducacion.EducacionMedios,197,0
ant.Corpoeducacion.ticeduso,301,0
ant.Corpoeducacion.educacion,998,0
ant.Corpoeducacion.portaleduca,231,0
ant.Corpoeducacion.intEducacion,1428,71
ant.Corpoeducacion.RedEspecial,4927,4559
ant.Corpoeducacion.educrea,237,0
ant.Corpoeducacion.EducaDigital,3114,1423
ant.Corpoeducacion.educaciondf,5621,0
ant.Corpoeducacion.TedeConsultores,604,152
ant.Corpoeducacion.cneducacion,424,0
ant.Corpoeducacion.mastereducacion,330,0
ant.Corpoeducacion.edu_chiapas,1336,0
ant.Corpoeducacion.edus0l,760,2
ant.Corpoeducacion.sintoniaeduca,463,13
ant.Corpoeducacion.EDUCACIONPR,35363,1956
ant.Corpoeducacion.FSFB_Salud,9453,572
ant.Corpoeducacion.biblioeduca,1536,199
ant.Corpoeducacion.SEGOBNL,929,0
ant.Corpoeducacion.dbfeducacion,758,1
ant.Corpoeducacion.mgh_educacion,1877,0
ant.Corpoeducacion.EducacionFutura,32490,278
ant.Corpoeducacion.oracleskills,467,0
ant.Corpoeducacion.edunisalle,5726,37
ant.Corpoeducacion.edudigital,8487,210
ant.Corpoeducacion.educacion2,86665,4942
ant.Corpoeducacion.senecaeducacion,8577,67
ant.Corpoeducacion.educacyl,33432,10281
ant.Corpoeducacion.Mineducacion,570814,2555
ant.Corpoeducacion.educacion_gob,2475,0
ant.Corpoeducacion.EducacionBA,24196,233
ant.Corpoeducacion.educajccm,46850,3278
ant.Corpoeducacion.Districalc,6741,93
ant.Corpoeducacion.RadioEducacion,85553,4207
ant.Corpoeducacion.Educacion2020,201433,13002
ant.Corpoeducacion.abierta,3256,0
ant.Educacionbogota,
ant.Educacionbogota.VarkeyFdn,11409,6746
ant.Educacionbogota.puentesclau,364,1716
ant.Educacionbogota.cristianavas_,55250,22095
ant.Educacionbogota.SilvaMoyano,6895,6130
ant.Educacionbogota.FILBogota,86789,6231
ant.Educacionbogota.TeacherPrize,24572,28823
ant.Educacionbogota.ViveLabBogota,6238,1278
ant.Educacionbogota.Cine_Colombia,1450565,5809
ant.Educacionbogota.Avianca,843754,1256
ant.Educacionbogota.luijmibermudez,861,96
ant.Educacionbogota.FAO_Colombia,9486,7623
ant.Educacionbogota.msofiasc,241,913
ant.Educacionbogota.AlvaroUribeVel,4739191,64
ant.Educacionbogota.EdwinPechulpo,94,1103
ant.Educacionbogota.Edaralgo,25,0
ant.Educacionbogota.dianamreyg,13,2
ant.Educacionbogota.milloSanabria,3138,2449
ant.Educacionbogota.diegoleonbu,54,1116
ant.Educacionbogota.davidperezceped,114,103
ant.Educacionbogota.tatyspider,44,161
ant.Educacionbogota.claudiatilaguy1,14,13
ant.Educacionbogota.claudiativa,29,12
ant.Educacionbogota.allosorio,43,20
ant.Educacionbogota.alyapure,55,3
ant.Educacionbogota.claudiaemurcia,25,20
ant.Educacionbogota.cloylondon,24,845
ant.Educacionbogota.Gar_2017,1,1
ant.Educacionbogota.EliHERRROB,2,11
ant.Educacionbogota.Pinkgeminis,494,590
ant.Educacionbogota.julietalicia82,27,32
ant.Educacionbogota.Abe_dm,16,70
ant.Educacionbogota.DianaCo99544122,1,1
ant.Educacionbogota.doraliliapinill,9,4
ant.Educacionbogota.Paitosami,5,1
ant.Educacionbogota.andre10q,96,28
ant.Educacionbogota.sandritamgv,32,4
ant.Educacionbogota.Esperan13256095,1,1
ant.Educacionbogota.chiqui2190,11,7
ant.Educacionbogota.Pilar_Jara_R,14,15
ant.Educacionbogota.Roman32505772,10,2
ant.Educacionbogota.jhoannarojas23,34,85
ant.Educacionbogota.dianamimr,37,11
ant.Educacionbogota.JLpedraza23,2670,799
ant.Educacionbogota.TrendsBogota,19296,1
ant.Educacionbogota.JairoLopezMacea,204,4
ant.Educacionbogota.AndresLTrujillo,1815,5054
ant.Educacionbogota.Combo2600,6795,754
ant.Educacionbogota.UnionMetrics,44408,1880
ant.Educacionbogota.cathyus,365,7531
ant.Educacionbogota.marthik125,103,1240
ant.Educacionbogota.Areandina,19515,3103
ant.Educacionbogota.WorldVisionCO,14670,2959
ant.Educacionbogota.ErikaFontalvo,157042,4852
ant.Educacionbogota.alexrubio1373,548,559
ant.Educacionbogota.colegiosbogota,4474,82
ant.Educacionbogota.twibbon,2219995,464
ant.Educacionbogota.EncuentrosPedag,526,42
ant.Educacionbogota.ANGELODMOFICIAL,402,1505
ant.Educacionbogota.diazdiana23,1551,53177
ant.Educacionbogota.janethgarciar,292,564
ant.Educacionbogota.adebogota,8859,102
ant.Educacionbogota.FulviaLValderr2,65,165
ant.Educacionbogota.MagnoliaAgudel1,98,32
ant.Educacionbogota.barabroth,51,1
ant.Educacionbogota.Pilarvianag,219,401
ant.Educacionbogota.YolandaGaitan13,488,91
ant.Educacionbogota.MarenaPaola,97,376
ant.Educacionbogota.lidacortes19,208,1176
ant.Educacionbogota.cpvillarreal74,159,299
ant.Educacionbogota.Ruthmcubillos1,8,0
ant.Educacionbogota.pluna2008,2901,7225
ant.Educacionbogota.valcamil,308,925
ant.Educacionbogota.AlvaroEMontero,356,24
ant.Educacionbogota.Elbayabuyiba,5603,32313
ant.Educacionbogota.kariricaurte,272,575
ant.Educacionbogota.jacademycol,1478,2051
ant.Educacionbogota.RiffMauro,427,83453
ant.Educacionbogota.NANISFK,109,103
ant.Educacionbogota._andresmurcia,238,51
ant.Educacionbogota.DOBLEU2009,22236,238
ant.Educacionbogota.hernandoquinter,1094,2716
ant.Educacionbogota.Anitavelez9,4974,4854
ant.Educacionbogota.SLIS_FONTIBON,365,1654
ant.Educacionbogota.SlisMartires,680,771
ant.Educacionbogota.contrataenlinea,7433,1199
ant.Educacionbogota.colombiacompra,10689,1666
ant.Educacionbogota.CorpoCalidadCol,160,6
ant.Educacionbogota.etitc,2135,39
ant.Educacionbogota.UniLibertadores,6309,1350
ant.Educacionbogota.UMBVirtual,1046,173
ant.Educacionbogota.DeArtesyLetras,1834,153
ant.Educacionbogota.AreaAndina,371,0
ant.Educacionbogota.UNINPAHU,2551,388
ant.Educacionbogota.YanethGiha,23841,3170
ant.Educacionbogota.Coschool_,1100,774
ant.Educacionbogota.OpinoEnBogota,7,18
ant.Educacionbogota.ColbertVicky,856,793
ant.Educacionbogota.Escuela_Nueva,1749,1193
ant.Educacionbogota.RevistaSemana,4054663,2498
ant.Educacionbogota.isakmosquera,15457,1915
ant.Educacionbogota.dmentalgraffiti,231,0
ant.Educacionbogota.JuanLozano_R,192959,8133
ant.Educacionbogota.MantillaOjeda,130,350
ant.Educacionbogota.LiNaMaGoNZaLez,221,2062
ant.Educacionbogota.psiconsultame,15,0
ant.Educacionbogota.Noticiero_NPM,65,52
ant.Educacionbogota.johnypanama,3204,196188
ant.Educacionbogota.neongreece,2411,1768
ant.Educacionbogota.shejo6844,579,522
ant.Educacionbogota.PorPaoE,699,3158
ant.Educacionbogota.SaraAbril_G,7902,401
ant.Educacionbogota.CarolMalaver,1107,14
ant.Educacionbogota.mincultura,544888,15057
ant.Educacionbogota.JorgeEmilioRey,19395,4073
ant.Educacionbogota.SeguridadBOG,6963,4345
ant.Educacionbogota.eugenioseverin,1965,155
ant.Educacionbogota.PaulRoweET,2070,43
ant.Educacionbogota.EYColombia,2204,961
ant.Educacionbogota.ColectivoAyA,212,210
ant.Educacionbogota.Efrenmartinezo,476,54
ant.Educacionbogota.UniversidadUNAD,23425,2893
ant.Educacionbogota.URosario,56862,800
ant.Educacionbogota.Uniandes,104830,507
ant.Educacionbogota.Oswaldinho29,652,4398
ant.Educacionbogota.mary_betancur,608,1029
ant.Educacionbogota.Marcela_Cubides,1542,2360
ant.Educacionbogota.thomblalin,416,851
ant.Educacionbogota.USSSanBlas,474,212
ant.Educacionbogota.NattiRueda,9717,2557
ant.Educacionbogota.blockjuvenil,1367,199
ant.Educacionbogota.arivas7,5593,792
ant.Educacionbogota.FranciscCardona,2241,219
ant.Educacionbogota.EquipoPazGob,75231,130
ant.Educacionbogota.CundinamarcaGob,19953,4137
ant.Educacionbogota.AdrianaMGutierr,1638,2011
ant.Educacionbogota.Somos_CaPAZes,1038,350
ant.Educacionbogota.EducaPrivada,177,135
ant.Educacionbogota.VRI_UN,15632,5830
ant.Educacionbogota.monicalilibena,32,212
ant.Educacionbogota.MaCamilaRoa,758,150
ant.Educacionbogota.StefanyJimenez8,141,234
ant.Educacionbogota.ContraloriaBta,6285,130
ant.Educacionbogota.CGR_Colombia,192112,1093
ant.Educacionbogota.SubRedSurOcci,1235,7318
ant.Educacionbogota.SubRedSur,1105,8013
ant.Educacionbogota.SubRedNorte,1286,323
ant.Educacionbogota.SubRedCentroOri,1202,4950
ant.Educacionbogota.rolartet,212,253
ant.Educacionbogota.PremiosCarrona,16183,4409
ant.Educacionbogota.Andreacfiguer,190,1341
ant.Educacionbogota.IEDSanMartin,84,1
ant.Educacionbogota.TodosEducacion,33075,10964
ant.Educacionbogota.HeybyF,46,382
ant.Educacionbogota.JorgeCelisG,988,593
ant.Educacionbogota.SergioFerG,21994,6370
ant.Educacionbogota.ivgmz,496,1322
ant.Educacionbogota.Veeduria10,351,1141
ant.Educacionbogota.bogdoymipalabra,3102,1288
ant.Educacionbogota.EnVosConfio_,9879,3205
ant.Educacionbogota.SiALaPaz,31699,6538
ant.Educacionbogota.BP_JMSD,247,0
ant.Educacionbogota.ComisionadoPaz,98849,5182
ant.Educacionbogota.insor_colombia,4457,3950
ant.Educacionbogota.Policia924FM,46560,4284
ant.Educacionbogota.dhidalgo65,8554,93006
ant.Educacionbogota.MisionONUCol,28924,3143
ant.Educacionbogota.DIE_UPN,267,3
ant.Educacionbogota.FundacionRadke,459,34
ant.Educacionbogota.ULaGranColombia,10381,449
ant.Educacionbogota.Cataescobarr,40424,339
ant.Educacionbogota.JohncitoMoreno,1408,11312
ant.Educacionbogota.HORACIOESTRADA,1697,8407
ant.Educacionbogota.prensabenavides,7371,47553
ant.Educacionbogota.soybernardopolo,3440,1936
ant.Educacionbogota.DAFP_COLOMBIA,30114,2573
ant.Educacionbogota.STransparencia,8487,5930
ant.Educacionbogota.CodensaEnergia,29237,404
ant.Educacionbogota.hildariverarui1,158,1115
ant.Educacionbogota.WRadioColombia,3526977,2306
ant.Educacionbogota.dmarcordoba,2789,557
ant.Educacionbogota.ana_cuesta,5966,1254
ant.Educacionbogota.elespectador,4598790,18768
ant.Educacionbogota.MoraDaniela,913,2559
ant.Educacionbogota.LuisOrlandoS,5211,39417
ant.Educacionbogota.ivancasasruiz,2392,512
ant.Educacionbogota.victorballestas,3853,7486
ant.Educacionbogota.NoticiasBta,1164,4542
ant.Educacionbogota.bogotaampm,1694,467
ant.Educacionbogota.isabfern,374,1246
ant.Educacionbogota.juancramirezs,3536,3583
ant.Educacionbogota.AyaraCol,3523,1481
ant.Educacionbogota.MichelVdBel,26145,2310
ant.Educacionbogota.UNColombia,48744,9437
ant.Educacionbogota.fabiandarioc1,308,112
ant.Educacionbogota.lavozdeporras,2413,86
ant.Educacionbogota.DistritoJoven_,7428,3200
ant.Educacionbogota.vicsaavedraM,3539,2410
ant.Educacionbogota.LuisCol2014,202,835
ant.Educacionbogota.TaxiSuperAtos,13530,6737
ant.Educacionbogota.CarlosAEchever1,329,1011
ant.Educacionbogota.personeriabta,6785,952
ant.Educacionbogota.museonacionalco,198279,6008
ant.Educacionbogota.YesidLancheros,34945,1024
ant.Educacionbogota.Fundacion_Exito,3616,2427
ant.Educacionbogota.sandrapleon,10,45
ant.Educacionbogota.planetariobta,12948,352
ant.Educacionbogota.YaquelineGarayG,219,1652
ant.Educacionbogota.fabiobenavides,827,1944
ant.Educacionbogota.JOHNNYPadillaA1,7,0
ant.Educacionbogota.adrymaxcyclak,1614,5895
ant.Educacionbogota.CarlitosReveron,1841,2672
ant.Educacionbogota.ProtectYourHome,11274,487
ant.Educacionbogota.Juanitoseperdio,100,889
ant.Educacionbogota.Dividendo1,913,2726
ant.Educacionbogota.carobasto,83,226
ant.Educacionbogota.investinbogota,7939,1658
ant.Educacionbogota.ChapineroET,6070,538
ant.Educacionbogota.ProBogotaRegion,6810,961
ant.Educacionbogota.bogotacomovamos,24086,1277
ant.Educacionbogota.FNutresa,1562,673
ant.Educacionbogota.Funpep_Colombia,397,2636
ant.Educacionbogota.es_comunidad,586,443
ant.Educacionbogota.ginaparody,590859,2903
ant.Educacionbogota.diariobogotano,3709,609
ant.Educacionbogota.MuniLima,719491,515
ant.Educacionbogota.oppenheimera,410177,162
ant.Educacionbogota.Nestorafo,409,89
ant.Educacionbogota.JGarciaG1,2113,13979
ant.Educacionbogota.GermanDarioPena,580,175
ant.Educacionbogota.lafm,1996645,410
ant.Educacionbogota.DianaCarolinaRV,399,477
ant.Educacionbogota.colombia_hist,106438,14178
ant.Educacionbogota.ChipaVerde,2293,9531
ant.Educacionbogota.LaudEstereo,23072,5175
ant.Educacionbogota.dalejandrotc,1041,3960
ant.Educacionbogota.Andres_Fotos,553,1378
ant.Educacionbogota.CancilleriaCol,214673,659
ant.Educacionbogota.JuanManSantos,5271124,496
ant.Educacionbogota.037b0ae4171841d,7,0
ant.Educacionbogota.CINUBogota,24866,202
ant.Educacionbogota.ExtraBogota,1009,7
ant.Educacionbogota.acgina,4787,1895
ant.Educacionbogota.SIMONUBogota,1157,245
ant.Educacionbogota.GavoBarreraM,6692,1790
ant.Educacionbogota.SR_ciudadania,1761,868
ant.Educacionbogota.freddykastro,3129,14758
ant.Educacionbogota.PatriciaMosq,3410,479
ant.Educacionbogota.nelsonconcejo,1343,721
ant.Educacionbogota.CaroyCuervo,15448,6959
ant.Educacionbogota.JackPriga,4417,8799
ant.Educacionbogota.GiselaCTorresT,298,432
ant.Educacionbogota.oscarduarte90,404,122
ant.Educacionbogota.tatianambm,10,0
ant.Educacionbogota.omarmorenoedil,741,47
ant.Educacionbogota.LuisHernandoP,667,89
ant.Educacionbogota.nancyroa81,60,0
ant.Educacionbogota.CHRISTIAN_RUU,1046,16542
ant.Educacionbogota.rigoes24,55,26
ant.Educacionbogota.VictorParadaCD,2,7
ant.Educacionbogota.fercalejo,145,38
ant.Educacionbogota.John_J_Gonzalez,672,429
ant.Educacionbogota.Giovanny_Suarez,66,426
ant.Educacionbogota.DavidGerardoC,273,49
ant.Educacionbogota.ivand161,118,2
ant.Educacionbogota.liliaavellaPDA,2002,129
ant.Educacionbogota.corne0959,321,753
ant.Educacionbogota.mabricort,96,30
ant.Educacionbogota.LaCandelariaCD,295,356
ant.Educacionbogota.Odelahozz,1476,825
ant.Educacionbogota.Juancamcfly,1124,18198
ant.Educacionbogota.asprillacarlos,368,284
ant.Educacionbogota.mfonsecakennedy,122,516
ant.Educacionbogota.marianochalarc1,113,205
ant.Educacionbogota.Ginars06,518,282
ant.Educacionbogota.andresonzaga,390,193
ant.Educacionbogota.DixonCarrascalP,98,8
ant.Educacionbogota.Ciranocardona88,7,0
ant.Educacionbogota.edilcamargo,387,144
ant.Educacionbogota.pinillawilliam1,349,157
ant.Educacionbogota.KarenSequeaC,240,351
ant.Educacionbogota.edilhugoverde,40,1
ant.Educacionbogota.Mabelsua,597,1423
ant.Educacionbogota.edilednaarteaga,140,66
ant.Educacionbogota.millerruiz8,270,6
ant.Educacionbogota._javierospina,599,8323
ant.Educacionbogota.DIEGOFHERRERA,2621,377
ant.Educacionbogota.EmirLopez81,2315,1202
ant.Educacionbogota.milateusaquillo,440,2004
ant.Educacionbogota.FranciscoporBta,5600,10806
ant.Educacionbogota.JPEcheverry,24981,39311
ant.Educacionbogota.FPuentess,3294,1917
ant.Educacionbogota.DeibyOchoaP,874,2582
ant.Educacionbogota.MMateoduque,461,1436
ant.Educacionbogota.teusaquillocr,106,799
ant.Educacionbogota.JoseOrlandoEdil,183,24
ant.Educacionbogota.marthatriana81,127,74
ant.Educacionbogota.AlfredoAlthviz,1507,5271
ant.Educacionbogota.QuenaRibadeneir,1446,2325
ant.Educacionbogota.andracostad,2023,4830
ant.Educacionbogota.oscarcaroedil,307,275
ant.Educacionbogota.carlosremolina6,84,0
ant.Educacionbogota.MarioCordoba,1067,6361
ant.Educacionbogota.Jaime_Moron,286,207
ant.Educacionbogota.MARCELAOSPINAG1,389,3911
ant.Educacionbogota.JuanAlbertoOS,180,130
ant.Educacionbogota.HugoBarajas28,817,404
ant.Educacionbogota.cesarsalamancaR,1328,1362
ant.Educacionbogota.CAR_Cundi,18956,1554
ant.Educacionbogota.MalokaBogota,10702,3781
ant.Educacionbogota.HOLLMANMORRIS,460494,9842
ant.Educacionbogota.EmelRojasC,2746,3501
ant.Educacionbogota.JairoCardozoS,19778,1207
ant.Educacionbogota.gloria_stella,48721,1185
ant.Educacionbogota.GloriaDiazM,11679,6904
ant.Educacionbogota.nelsoncubides,3662,1917
ant.Educacionbogota.Carrillo_Concej,2223,2617
ant.Educacionbogota.JavierPalacioM,428,1
ant.Educacionbogota.DavidBallen_bog,1804,993
ant.Educacionbogota.ConcejalRuben,1467,464
ant.Educacionbogota.RicardoCorrea45,355,28
ant.Educacionbogota.venus_silva,645,0
ant.Educacionbogota.mjsarmientoa,20370,4549
ant.Educacionbogota.CONCEJALCELIO,6037,177
ant.Educacionbogota.AForeroM,7317,3370
ant.Educacionbogota.DanielPalam,21077,5891
ant.Educacionbogota.DiegoDeviaT,3313,3191
ant.Educacionbogota.luciabastidasu,9430,21935
ant.Educacionbogota.AntonioSanguino,21459,934
ant.Educacionbogota.MariaClaraName,6799,958
ant.Educacionbogota.EdAriasConcejal,2318,119
ant.Educacionbogota.hosman_martinez,6885,8162
ant.Educacionbogota.Jorgebta,9034,8857
ant.Educacionbogota.VargasSilvaMV,2364,1205
ant.Educacionbogota.German_garciaM,2845,1521
ant.Educacionbogota.HoracioJSerpa,32932,15063
ant.Educacionbogota.RolandoGonGa,3381,1352
ant.Educacionbogota.jfgrillo,8436,2411
ant.Educacionbogota.robertohin,6997,3095
ant.Educacionbogota.JDCastellanosO,3283,2392
ant.Educacionbogota.ConcejalCr16,122,11
ant.Educacionbogota.concejallozada,1243,11
ant.Educacionbogota.JULIOC_ACOSTA,5214,2858
ant.Educacionbogota.cesargarciav,1392,857
ant.Educacionbogota.Yefer_Vega,4382,1613
ant.Educacionbogota.ferrojasparra,6201,480
ant.Educacionbogota.JaimeCastroC,47164,82
ant.Educacionbogota.Juan_Florez,255141,974
ant.Educacionbogota.PGN_COL,187246,2542
ant.Educacionbogota.AurelioSuarez,57279,476
ant.Educacionbogota.SePuedeSer,6188,3878
ant.Educacionbogota.angelagarzonc,13019,8990
ant.Educacionbogota.Yanelda,65910,455
ant.Educacionbogota.borysmontes,3028,154
ant.Educacionbogota.EmilioGaviria9,11,5
ant.Educacionbogota.FTelefonicaCo,22960,2464
ant.Educacionbogota.trendinaliaCO,37345,14
ant.Educacionbogota.PachoAlerta,20011,53
ant.Educacionbogota.edoramirez13,164,335
ant.Educacionbogota.jero_sandino,1494,2261
ant.Educacionbogota.7MarcoFidelR,14872,10325
ant.Educacionbogota.DileBUnidos,94,50
ant.Educacionbogota.jaimetorresmelo,1296,578
